2.3072
2.4907
4.4405
1.3381
3.8236
2.8254
1.3145
1.5921
1.1193
2.2106
1.2897
2.3499
1.5135
1.6078
1.4632
1.0116
1.7567
1.0495
1.2998
1.6387
1.0422
1.7274
1.2912
1.4240
0.9606
1.0709
1.4278
1.1441
0.9214
1.3818
1.1155
0.8479
0.7741
0.9660
1.3331
1.1402
1.0486
1.0341
1.7885
1.0041
0.9596
1.2198
1.5767
1.1649
1.0464
1.1522
0.9371
1.1631
1.7386
1.1048
0.9181
1.1646
1.2426
1.2414
1.3429
1.1666
0.9692
0.9834
1.1480
1.0787
1.0696
1.4929
1.1641
1.1616
1.2366
1.1042
1.0517
1.0959
1.3982
1.1583
0.9809
1.0717
0.9496
0.9677
0.9873
1.5631
1.0489
1.2349
1.1954
1.2969
0.9198
0.8769
1.0551
1.0898
0.8733
1.0078
1.0611
1.1030
0.9941
1.0560
1.2093
0.8854
0.8766
1.3355
1.0502
1.0779
1.1360
1.0581
1.0300
1.2072
